Unnamed: 0,Título,Nota,N_Avaliações,Desconto,Marca,Material,Gênero,Temporada,Review1,Review2,Review3,Qtd_Vendidos,Preço,Nota_MinMax,N_Avaliações_MinMax,Desconto_MinMax,Preço_MinMax,Marca_Cod,Material_Cod,Temporada_Cod,Qtd_Vendidos_Cod,Marca_Freq,Material_Freq
715,Calça Jeans Feminina Flare Cós Alto Levanta Bumbum Hot Pants,4.4,1028.0,12.0,tizioti,algodão,Feminino,outono/inverno,"Maravilhosa! dificilmente acho calça jeans que fique boa. Mas essa é perfeita, é linda, modela o corpo, o tecido não é mto grosso, mas eu gosto assim. Pra quem não gosta mto apertado peça um número a mais, ela é pequena! a minha quase não entra, mas é pq engordei 2 kgkkkkkkk, uso 36. Obrigada, obrigada, obrigada! façam mais cores nesse modelo, pfvr ??.","Material de boa qualidade, veste bem, porém para mulheres altas como eu (1. 71cm) essa calça ficou pequena no comprimento e justa demais, comprei no tamanho que uso (38) e peso 58kg. Recomendo o produto para mulheres mais baixas de até 1. 69cm e comprem uma numeração a mais vai ficar mais confortável.
Obs: poderiam fazer calças no comprimento de 113cm em vez de 100cm. Sou alta e amo calças jeans, o difícil é achar o comprimento correto!.
Mas o produto é bom e recomendo.","Primeiro comprei a calça seguindo os comentários, muitas dizem que o tecido é leve, ao contrário, é bem grosso, numeração não existe, uso 38 e meço 1,58, fui pela tabela deles, então quem usa 40 deve pegar o 46, uso 38 peguei o 46 para ficar larguinha, na coxa ficou apertada, na cintura ficou justa e não folgada como eu queria, na altura passaram 10 centímetros, ainda bem tenho máquina de costura em casa, como preciso de uma calça preta para amanhã, não vou devolver e já comecei a reformar. Resumindo, precisam acertar a tabela e principalmente usarem as medidas corretas.",+10mil,74.17,0.777777777777778,0.1131555751432349,0.1147540983606557,0.1079260598206064,766,25,3,10000.0,0.0009095043201455,0.176443838108231
722,Short Lipo Cinta Cintura Alta Power Barriga Modeladora Prada,4.5,27.0,11.0,stillger,poliéster,Feminino,primavera/verão,"Ele é lindo e veste muuuuito bem! o zíper é falso, mas o short segura bem e deixa o corpo desenhado! comprei baseada noa comentários e peguei a g. Apertou sem machucar e modelou bem! tenho 1,60 e 80kg. Adorei. !.","Top top 😍🤌🏻.
Super recomendo.",Comprime muito bem e super confortável.,+100,49.41,0.8148148148148148,0.002864698104892,0.0983606557377049,0.0657037618089424,736,122,7,100.0,0.0327421555252387,0.1173260572987721
740,Roupa Térmica Flanelada Kit 2 Calças + 2 Blusas Segunda Pele,4.4,128.0,10.0,sm,poliéster,Masculino,outono/inverno,Excelente! mantém a temperatura do corpo. Utilizado a 7 graus negativos.,Cumpriu ojetivo que é aquecer o corpo na neve. Muito bom.,Adequado para uso em temperaturas baixas.,+1000,189.73,0.777777777777778,0.0139929484354341,0.0819672131147541,0.3049861873742369,723,122,3,1000.0,0.0013642564802182,0.1173260572987721
746,Calça Jeans Feminina Super Lipo Sawary Roupas Femininas,4.5,151.0,6.0,sawary,jeans,Feminino,outono/inverno,"Amei a calça, ela tem bastante lycra, por esse motivo se ajusta muito bem e o corpo fica maravilhoso nela, cumpre o que promete sem nada de barriga, segui a tabela de medidas e deu certinho. E se estiver com duvida na numeração chute um numero a menos pois estica bemmm, enfim agora quero uma de cada cor, super recomendada!!!!.","A calça realmente comprime muito bem a região da barriga, comprei esse jeans que parece meio manchado como na foto, mais ao vivo é um jeans meio escuro sem detalhe nenhum.","Calça é simplesmente perfeita qualidade muito boa, podem compra sem medo, só vai reclama quem não sabe o que qualidade. Única dica que dou é comprem um número maior que o seu.",+1000,172.51,0.8148148148148148,0.0165271044513001,0.0163934426229508,0.2756215681593397,692,75,3,1000.0,0.0068212824010914,0.0300136425648021
749,Kit 03 Bermudas Jeans Vira Lata Original,3.5,4.0,10.0,vira lata wear,jeans,Masculino,primavera/verão,Das três uma veio muito pequena.,Ficou meio apertado mais gostei.,Não gostei pq o material não é como nas fotos.,+50,159.91,0.4444444444444445,0.000330542089026,0.0819672131147541,0.254135261416732,801,75,7,50.0,0.0013642564802182,0.0300136425648021
753,Kit 2 Shorts Bermuda Anagua Segunda Pele P/ Usar C/ Roupas,3.8,18.0,15.0,beleza feminina,microfibra,Unissex,primavera/verão,Tecido horrível.,"Muito bom,,,, recomendo.","É um short. Largo fica subindo, pequeno, fica marcando a coxa.",+100,50.26,0.5555555555555555,0.001873071837814,0.1639344262295082,0.0671532348828484,117,101,7,100.0,0.0004547521600727,0.0300136425648021
760,Short Jeans Plus Size Cintura Alta Barra Desfiada Com Lycra,4.4,10.0,7.0,stillger jeans,algodão,Feminino,primavera/verão,"Eu visto 48. Comprei 50 para ficar larguinho, mas é forma pequena, pq minha prima veste 46 e ficou perfeito nela. Em mim ficou mega apertado.
Forma extremamente pequena.",Muito bom recomendo.,"Produto muito bom , mais a modelagem é pequena.
Mais é lindo !.",+100,64.76,0.777777777777778,0.000991626267078,0.0327868852459016,0.0918795402612462,738,25,7,100.0,0.0154615734424738,0.176443838108231
764,Short Saia Jeans Plus Size Feminino Cintura Alta Com Lycra,4.9,77.0,11.0,stillger jeans,algodão,Feminino,primavera/verão,Perfeito demais!!!.,"Ele é lindo igual da foto,só tem um problema as medidas dele é bem pequena eu uso 48 e pelas medidas da tabela pedi o 52 e ficou perfeito.","Minhas expectativas foram preenchidas, amei. Seguir a dica de pegar um número maior do aue eu visto, fiquei com receio de ficar grande um saco, maia ficou maravilhoso, material ótimo 😍, igual a foto, veste muito bem,.",+100,72.88,0.9629629629629632,0.008373732921992,0.0983606557377049,0.1057262712731489,738,25,7,100.0,0.0154615734424738,0.176443838108231
767,Shorts Masculino Essentials Woven adidas,4.7,28.0,16.0,adidas,poliéster,Masculino,não definido,Super recomendo.,Lindo e muito confortável.,Ótimo.,+100,179.99,0.888888888888889,0.002974878801234,0.180327868852459,0.2883769312097132,13,122,1,100.0,0.0109140518417462,0.1173260572987721
770,Conjunto Térmico Inverno Forrado 2ªpele + Gorro +luva Touch,4.6,44.0,5.0,hype shop,"poliéster peluciado por dentro, com elastano",Sem gênero,não definido,"Qualidade boa, tamanho bom!.","Adorei ,super quentinho.",Ok.,+100,168.36,0.8518518518518517,0.004737769942706,0.0,0.2685447290337983,360,124,1,100.0,0.0004547521600727,0.0004547521600727
771,Kit 3 Conjunto Menino Roupa Infantil Shorts Moletom Tactel,4.7,7.0,10.0,kn3kids,algodão,Meninos,primavera/verão,Muito bom.,Não gostei muito porque um dos conjuntos veio com a costura torta.,Bom compraria de novo veste bem.,+25,122.61,0.888888888888889,0.000661084178052,0.0819672131147541,0.1905289724088537,417,25,7,25.0,0.0009095043201455,0.176443838108231
795,Kit 2 Calça Moletom Masculina Plus Size Extra G G1 G2 G3 G4,4.4,40.0,10.0,daze,moletom,Masculino,outono/inverno,"O produto é mal confeccionado, curto demais. Eu tenho 1. 83 e fico com as canelas de fora. Os bolsos são tão pequenos que minhas mãos não cabem e tem buracos dentro provenientes de defeitos na costura.
O tecido e bom, confortável e quente, mas a confecção deixa muito a desejar.","As calças são lindas e com cores neutras e ótimas, a única coisa é que a calça cinza clara encolheu demais na primeira lavagem, ficou quase 1 palmo menor do que a calça preta. Por sorte não perdemos ela, ficou em cima, mas foi por muito pouco.","Tenho 1,87 e 138 kilos, o g4 é perfeito.",+100,169.91,0.777777777777778,0.004297047157338,0.0819672131147541,0.271187885815627,215,107,3,100.0,0.0004547521600727,0.0027285129604365
805,Calça Wide Leg Plus Size Jeans Levanta Bumbum Cintura Alta,4.9,18.0,10.0,stillger,algodão,Feminino,outono/inverno,"A calça é lindaaaaaaaa. Porém ela não tem elasticidade. Eu comprei tam. 52 porém ela não fechou.
Achei a forma dela pequena e por não ter elasticidade é melhor pedir um pouco a mais do que você veste.","Perfeita,acabei de receber, irei comprar novamente 😍.",Amei. Ficou perfeita.,+100,78.09,0.9629629629629632,0.001873071837814,0.0819672131147541,0.1146106885849732,736,25,3,100.0,0.0327421555252387,0.176443838108231
813,Short Jeans Feminino Com Lycra Levanta Bumbum Destroyed,4.7,9.0,20.0,stillger,algodão,Feminino,primavera/verão,Adourei lindo no corpo.,"Excelente,ficou perfeito,super recomendo.",Maravilhoso obg.,+50,49.92,0.888888888888889,0.000881445570736,0.2459016393442623,0.066573445653286,736,25,7,50.0,0.0327421555252387,0.176443838108231
817,Short Meia Coxa Claro Com Ilhós Roupa Feminina.,4.1,7.0,24.0,atacado da moda,algodão,Feminino,não definido,"Muito lindo. Veste super bem, tem uma boa qualidade. Porém a fôrma é pequena. Mesmo assim. Amei.",Muito bom.,"O 44 ficou apertado, sendo q os meus ficam folgados.",+25,59.99,0.6666666666666666,0.000661084178052,0.3114754098360656,0.0837454384229733,61,25,1,25.0,0.0009095043201455,0.176443838108231
818,Short Saia Jeans Plus Size Feminino Cintura Alta Com Lycra,4.9,77.0,11.0,stillger jeans,algodão,Feminino,primavera/verão,Perfeito demais!!!.,"Ele é lindo igual da foto,só tem um problema as medidas dele é bem pequena eu uso 48 e pelas medidas da tabela pedi o 52 e ficou perfeito.","Minhas expectativas foram preenchidas, amei. Seguir a dica de pegar um número maior do aue eu visto, fiquei com receio de ficar grande um saco, maia ficou maravilhoso, material ótimo 😍, igual a foto, veste muito bem,.",+100,72.88,0.9629629629629632,0.008373732921992,0.0983606557377049,0.1057262712731489,738,25,7,100.0,0.0154615734424738,0.176443838108231
843,Short Jeans Plus Size Cintura Alta Barra Desfiada Com Lycra,4.4,10.0,7.0,stillger jeans,algodão,Feminino,primavera/verão,"Eu visto 48. Comprei 50 para ficar larguinho, mas é forma pequena, pq minha prima veste 46 e ficou perfeito nela. Em mim ficou mega apertado.
Forma extremamente pequena.",Muito bom recomendo.,"Produto muito bom , mais a modelagem é pequena.
Mais é lindo !.",+100,64.76,0.777777777777778,0.000991626267078,0.0327868852459016,0.0918795402612462,738,25,7,100.0,0.0154615734424738,0.176443838108231
847,Shorts Masculino Essentials Woven adidas,4.7,28.0,16.0,adidas,poliéster,Masculino,não definido,Super recomendo.,Lindo e muito confortável.,Ótimo.,+100,179.99,0.888888888888889,0.002974878801234,0.180327868852459,0.2883769312097132,13,122,1,100.0,0.0109140518417462,0.1173260572987721
852,Kit 4 Conjunto Moletom Menino Infantil Gola Careca Masculino,4.0,41.0,6.0,colbacho,algodão,Bebês,não definido,É bom em relação ao valor.,Cumpre o que promete. Ótimo custo benefício.,Muito bonitos e bem costurados. O tecido é fino.,+100,134.61,0.6296296296296297,0.00440722785368,0.0163934426229508,0.2109921216875277,192,25,1,100.0,0.0054570259208731,0.176443838108231
855,Kit 3 Conjunto Menino Roupa Infantil Shorts Moletom Tactel,4.7,7.0,10.0,kn3kids,algodão,Meninos,primavera/verão,Muito bom.,Não gostei muito porque um dos conjuntos veio com a costura torta.,Bom compraria de novo veste bem.,+25,122.61,0.888888888888889,0.000661084178052,0.0819672131147541,0.1905289724088537,417,25,7,25.0,0.0009095043201455,0.176443838108231
864,"Kit Com 4 Short Para Usar Embaixo Da Roupa, Vestido, Saia",4.2,88.0,11.0,silvest lingerie,poliéster,Feminino,primavera/verão,Estou dando 5 estrelas em todos pq tudo que compro no mercado livre e ótimo.,São só fino mais serve pra usar não esquenta sao fresquinho.,"Não veio como na foto.
É minúsculo!.
O tamanho eg adulto doei para uma criança de 9 anos.
O cumprimento das coxas veio errado! na foto mostra uma coisa e veio com 3 dedos !.
Não gostei!.",+1000,57.93,0.7037037037037038,0.009585720581754,0.0983606557377049,0.0802325977968009,719,122,7,1000.0,0.0022737608003638,0.1173260572987721
865,Kit 10 Cuecas Lupo Boxer Masculinas Atacado Box 523 Algodão,4.2,621.0,5.0,lupo,algodão 95%,Masculino,2021,"Horrível, não são originais, tecido áspero, tamanho não veste bem.","Produto de boa qualidade, compraria novamente. Satisfeita.",Excelente fica justinha no corpo bom material.,+1000,179.9,0.7037037037037038,0.0683120317320405,0.0,0.2882234575901231,463,27,0,1000.0,0.0422919508867667,0.003638017280582
873,Macacão Roupa De Apicultor Completa Proteção Contra Abelhas,4.3,178.0,24.0,celi,brim 100% algodão,Sem gênero,não definido,Muito bom o macacão. Consegui retirar as vespas sem problemas. Fica bem fechado. Nem foi necessário fechar botas e luvas com fita. É bem resistente e vai durar bastante tempo.,Ficou ótimo perfeito.,Beleza tudo ok muito boa.,+1000,203.88,0.7407407407407406,0.0195019832525341,0.3114754098360656,0.3291156508986733,177,46,1,1000.0,0.0077307867212369,0.0090950432014552
882,Roupa Térmica Peluciado Blusa Calça Touca Cachecol Meia Luva,4.8,6.0,10.0,neve segunda pele térmica,poliéster/elastano,Feminino,outono/inverno,Meu esposo acho prático.,"Ótimo produto fiel as imagens, tecido grosso, não passa o frio, e fica ótimo no corpo.","Amei o produto, serviu certinho em mim.",+25,199.1,0.925925925925926,0.00055090348171,0.0819672131147541,0.3209644964360015,564,127,3,25.0,0.0031832651205093,0.001819008640291
909,Calça Para Trabalho Pesado Uniforme Pedreiro Mecânico Obra,4.1,303.0,11.0,miglar,brim algodão microfibra,Masculino,primavera/verão,"Os fabricantes de roupa parece que esquecem que as pessoas possuem ""bunda"".
As calças devem ter a parte de trás mais pano que a frente.
O fundo da calça fica entrando na bunda da pessoa e quando agaicha a calça desce. Isso é muito chato.
Deveriam ter atenção em relação a isso.
Não devolvi porque minha mãe é costureira e deu um jeito.","A calça e muito boa o tamanho o tecido tudo bom,.
Mas as costuras deveria ser mais reforçadas pq lavamos do melhor jeito possível e mesmo assim as costuras vão se abrindo e a única coisa deveria melhorar seria na costura.
Obrigada.","As calças são curtas na perna, quando sentamos ela fica no meio da canela, eu trabalho de moto e fica horrível andar com a canela de fora. Obs tenho 1,80 de altura. E o cordão de amarrar por ser dividido em 2 ele solta tudo. A costura no meio da perna começou abrir no terceiro dia de uso.",+10mil,53.05,0.6666666666666666,0.0332745702952842,0.0983606557377049,0.0719109170901401,513,48,7,10000.0,0.0004547521600727,0.0004547521600727
917,Kit 10 Cuecas Lupo Boxer Masculinas Atacado Box 523 Algodão,4.2,621.0,5.0,lupo,algodão 95%,Masculino,2021,"Horrível, não são originais, tecido áspero, tamanho não veste bem.","Produto de boa qualidade, compraria novamente. Satisfeita.",Excelente fica justinha no corpo bom material.,+1000,179.9,0.7037037037037038,0.0683120317320405,0.0,0.2882234575901231,463,27,0,1000.0,0.0422919508867667,0.003638017280582
919,Macacão Roupa De Apicultor Completa Proteção Contra Abelhas,4.3,178.0,24.0,celi,brim 100% algodão,Sem gênero,não definido,Muito bom o macacão. Consegui retirar as vespas sem problemas. Fica bem fechado. Nem foi necessário fechar botas e luvas com fita. É bem resistente e vai durar bastante tempo.,Ficou ótimo perfeito.,Beleza tudo ok muito boa.,+1000,203.88,0.7407407407407406,0.0195019832525341,0.3114754098360656,0.3291156508986733,177,46,1,1000.0,0.0077307867212369,0.0090950432014552
922,Calça Jeans Feminina Plus Size Flare Com Lycra Cintura Alta,4.5,30.0,9.0,stillger,algodão,Feminino,outono/inverno,Ótimo produto.,O produto é de excelente qualidade fiquei satisfeito.,Comprarei novamente.,+100,78.59,0.8148148148148148,0.003195240193918,0.0655737704918032,0.115463319804918,736,25,3,100.0,0.0327421555252387,0.176443838108231
923,Kit 3 Conjuntos Short + Top Nadador Fitness Roupas Femininas,4.6,17.0,19.0,fabricacao propria,poliéster,Feminino,primavera/verão,"Lindo !!! não é transparente quando comprado no tamanho correto.
E ganhei um top de brinde !!!.","Produto de péssima qualidade, primeira vez q lavou, ainda antes de usar, ficou enorme. Os tops, um veio todo torto, sem condições de uso. Até pensei em devolver, mas percebi isso tudo qdo lavei p usar pela primeira vez. Não compraria de novo, nem indicaria p ninguém.","Produto muito pequeno o 36 é para criança de 8 ano. Só serviu 1, pq tercido sede bem! tbm não gostei das estampas, nada ave com as portagem.",+100,129.21,0.8518518518518517,0.001762891141472,0.2295081967213114,0.2017837045121244,283,122,7,100.0,0.0022737608003638,0.1173260572987721
927,Kit 10 Cuecas Boxer Mash Algodão Cotton Box Original Oferta,4.6,1700.0,22.0,mash,algodão,Masculino,primavera/verão,"As cuecas são boas, porém meu marido usa g e pedir gg por causa dos outros comentários de compradores que falaram ser forma pequena. Então ficaram muito grandes!!! com certeza logo vão lacear por esse motivo. Tentar lavar a mão para evitar que fique caindo tão rápido. Recomendo a compra, porém podem pedir o tamanho correto que usam. Sem essa presepada de pedir tamanho maior. Sobre qualidade somente depois de lavar para saber ao certo!!! na próxima, pedirei o número que ele realmente usa.","E o tamanho certo, mas em baixo dela, fica muito curto, apertado demais. Aperta todos os ovos, na moral me arrependo de ter comprado. Nesse valor ainda, melhor ter comprado da lupo.","Produto não parece.
Original e veio 2 modelos completamente distintos. Costuras grosseiras, elastico parece esgarçado e com rebarbas.",+10mil,229.39,0.8518518518518517,0.1871970030850595,0.2786885245901639,0.3726168957402544,494,25,7,10000.0,0.0109140518417462,0.176443838108231
